Hour_Index,Representative_DateTime_Local,Month,Day,Hour_Start,TMY_EPW_Hour,TMY_SourceYear,SeaWater_Temperature_C,Salinity_CMEMS_native,Temperature_Source,Salinity_Source,Original_CMEMS_UTC,Reference_Salinity_g_kg,Absolute_Salinity_g_kg,Conservative_Temperature_C,SeaPressure_dbar,SeaWater_Density_TEOS10_kg_m3,Cf_kg_m3,Cf_Conversion_Method
1843,2025-03-18 18:00:00,3,18,18,19,2013,16.7842197418213,37.951831817627,Copernicus,Copernicus,2026-03-18 15:00:00,38.1307909697178,38.1310726017156,16.6930351218035,10.6150989269119,1027.8827193999,39.1942705994866,TEOS10_SP_to_SA_rho
1844,2025-03-18 19:00:00,3,18,19,20,2013,16.7887077331543,37.9463272094727,Copernicus,Copernicus,2026-03-18 16:00:00,38.125260404977,38.1255419961263,16.697661620479,10.6150989269119,1027.87740773855,39.1883832756055,TEOS10_SP_to_SA_rho
1845,2025-03-18 20:00:00,3,18,20,21,2013,16.7950534820557,37.9428329467773,Copernicus,Copernicus,2026-03-18 17:00:00,38.1217496653355,38.1220312305547,16.7040843181468,10.6150989269119,1027.87319276095,39.184613955483,TEOS10_SP_to_SA_rho
1846,2025-03-18 21:00:00,3,18,21,22,2013,16.8020553588867,37.9430732727051,Copernicus,Copernicus,2026-03-18 18:00:00,38.121991124503,38.1222726915055,16.7110574923967,10.6150989269119,1027.87168881002,39.184804812694,TEOS10_SP_to_SA_rho
1847,2025-03-18 22:00:00,3,18,22,23,2013,16.8092803955078,37.9451789855957,Copernicus,Copernicus,2026-03-18 19:00:00,38.1241067667324,38.1243883493609,16.7182013385056,10.6150989269119,1027.87156387316,39.1869746743651,TEOS10_SP_to_SA_rho
1848,2025-03-18 23:00:00,3,18,23,24,2013,16.8160438537598,37.9478721618652,Copernicus,Copernicus,2026-03-18 20:00:00,38.1268126424822,38.1270942450962,16.7248687147645,10.6150989269119,1027.87200119799,39.1897726615715,TEOS10_SP_to_SA_rho
1849,2025-03-19 00:00:00,3,19,0,1,2013,16.8228168487549,37.9509391784668,Copernicus,Copernicus,2026-03-18 21:00:00,38.1298941213815,38.1301757467551,16.7315351732492,10.6150989269119,1027.87272299685,39.1929675731655,TEOS10_SP_to_SA_rho
1850,2025-03-19 01:00:00,3,19,1,2,2013,16.8300457000732,37.9547920227051,Copernicus,Copernicus,2026-03-18 22:00:00,38.1337651334316,38.1340467873963,16.7386341654642,10.6150989269119,1027.87393802977,39.1969928443724,TEOS10_SP_to_SA_rho
1851,2025-03-19 02:00:00,3,19,2,3,2013,16.8379783630371,37.9604415893555,Copernicus,Copernicus,2026-03-18 23:00:00,38.13944134021,38.1397230360989,16.746384730986,10.6150989269119,1027.87636297176,39.2029197990955,TEOS10_SP_to_SA_rho
1852,2025-03-19 03:00:00,3,19,3,4,2013,16.8471279144287,37.9690704345703,Copernicus,Copernicus,2026-03-19 00:00:00,38.1481108741281,38.1483926340497,16.7552653591246,10.6150989269119,1027.88078218014,39.2119996596019,TEOS10_SP_to_SA_rho
1853,2025-03-19 04:00:00,3,19,4,5,2013,16.8579216003418,37.9812774658203,Copernicus,Copernicus,2026-03-19 01:00:00,38.160375466762,38.1606573172692,16.7656851233413,10.6150989269119,1027.88755204373,39.2248646342277,TEOS10_SP_to_SA_rho
1854,2025-03-19 05:00:00,3,19,5,6,2013,16.8698673248291,37.9945335388184,Copernicus,Copernicus,2026-03-19 02:00:00,38.1736940478254,38.173975996703,16.7772237032619,10.6150989269119,1027.89484779557,39.2388332468827,TEOS10_SP_to_SA_rho
1855,2025-03-19 06:00:00,3,19,6,7,2013,16.8817520141602,38.0066413879395,Copernicus,Copernicus,2026-03-19 03:00:00,38.1858589906442,38.1861410293714,16.7887330435267,10.6150989269119,1027.9012744587,39.2515830307505,TEOS10_SP_to_SA_rho
1856,2025-03-19 07:00:00,3,19,7,8,2013,16.8918590545654,38.0141716003418,Copernicus,Copernicus,2026-03-19 04:00:00,38.1934247112252,38.1937068058325,16.7985977212055,10.6150989269119,1027.90461311086,39.2594874175188,TEOS10_SP_to_SA_rho
1857,2025-03-19 08:00:00,3,19,8,9,2013,16.8956241607666,38.0099945068359,Copernicus,Copernicus,2026-03-19 05:00:00,38.1892279209333,38.1895099845433,16.8024671640062,10.6150989269119,1027.90049251701,39.2550161220951,TEOS10_SP_to_SA_rho
1858,2025-03-19 09:00:00,3,19,9,10,2013,16.8902053833008,37.9905891418457,Copernicus,Copernicus,2026-03-19 06:00:00,38.1697310513306,38.1700129709377,16.7976066721713,10.6150989269119,1027.8868964388,39.234456169726,TEOS10_SP_to_SA_rho
1859,2025-03-19 10:00:00,3,19,10,11,2013,16.8787231445312,37.9609870910645,Copernicus,Copernicus,2026-03-19 07:00:00,38.1399894141933,38.1402711141302,16.7869856404744,10.6150989269119,1027.86693327147,39.2031235042236,TEOS10_SP_to_SA_rho
1860,2025-03-19 11:00:00,3,19,11,12,2013,16.869592666626,37.9319190979004,Copernicus,Copernicus,2026-03-19 08:00:00,38.1107843529837,38.1110658372137,16.778693235777,10.6150989269119,1027.8468098096,39.1723374392238,TEOS10_SP_to_SA_rho
1861,2025-03-19 12:00:00,3,19,12,13,2013,16.8657474517822,37.9065208435059,Copernicus,Copernicus,2026-03-19 09:00:00,38.0852663349348,38.08554763069,16.775566911628,10.6150989269119,1027.82822701472,39.1454008961367,TEOS10_SP_to_SA_rho
1862,2025-03-19 13:00:00,3,19,13,14,2013,16.866455078125,37.8850898742676,Copernicus,Copernicus,2026-03-19 10:00:00,38.0637343094918,38.0640154462126,16.7768687883745,10.6150989269119,1027.81159167452,39.1226363012953,TEOS10_SP_to_SA_rho
1863,2025-03-19 14:00:00,3,19,14,15,2013,16.8695068359375,37.8642349243164,Copernicus,Copernicus,2026-03-19 11:00:00,38.0427810195138,38.0430620014747,16.7804916394772,10.6150989269119,1027.79483259716,39.1004625412891,TEOS10_SP_to_SA_rho
1864,2025-03-19 15:00:00,3,19,15,16,2013,16.8733367919922,37.8421478271484,Copernicus,Copernicus,2026-03-19 12:00:00,38.0205897722168,38.0208705902743,16.7849247563347,10.6150989269119,1027.77693917538,39.0769740000554,TEOS10_SP_to_SA_rho
1865,2025-03-19 16:00:00,3,19,16,17,2013,16.8788642883301,37.8230781555176,Copernicus,Copernicus,2026-03-19 13:00:00,38.0014301789115,38.0017108554573,16.7909665209837,10.6150989269119,1027.76095384376,39.0566745964995,TEOS10_SP_to_SA_rho
1866,2025-03-19 17:00:00,3,19,17,18,2013,16.8858661651611,37.808162689209,Copernicus,Copernicus,2026-03-19 14:00:00,37.9864443797869,37.9867249456484,16.7983628637829,10.6150989269119,1027.7478035813,39.0407731281372,TEOS10_SP_to_SA_rho
1867,2025-03-19 18:00:00,3,19,18,19,2013,16.8926887512207,37.7974586486816,Copernicus,Copernicus,2026-03-19 15:00:00,37.975689865121,37.9759703515502,16.8054633917077,10.6150989269119,1027.73793175658,39.0293452255513,TEOS10_SP_to_SA_rho
1868,2025-03-19 19:00:00,3,19,19,20,2013,16.8974342346191,37.7898750305176,Copernicus,Copernicus,2026-03-19 16:00:00,37.9680704869472,37.9683509171001,16.8104061594776,10.6150989269119,1027.73095899513,39.0212496994951,TEOS10_SP_to_SA_rho
1869,2025-03-19 20:00:00,3,19,20,21,2013,16.8981876373291,37.7830810546875,Copernicus,Copernicus,2026-03-19 17:00:00,37.9612444746094,37.9615248543457,16.8113466192492,10.6150989269119,1027.72555797098,39.0140293123618,TEOS10_SP_to_SA_rho
1870,2025-03-19 21:00:00,3,19,21,22,2013,16.8932476043701,37.7757949829102,Copernicus,Copernicus,2026-03-19 18:00:00,37.953924045881,37.954204371549,16.8066239786989,10.6150989269119,1027.72115528539,39.006338764666,TEOS10_SP_to_SA_rho
1871,2025-03-19 22:00:00,3,19,22,23,2013,16.8784294128418,37.7672920227051,Copernicus,Copernicus,2026-03-19 19:00:00,37.9453809905744,37.9456612531439,16.7920857200173,10.6150989269119,1027.71820418312,38.9974468396222,TEOS10_SP_to_SA_rho
1872,2025-03-19 23:00:00,3,19,23,24,2013,16.8440856933594,37.756649017334,Copernicus,Copernicus,2026-03-19 20:00:00,37.9346877988717,37.9349679824618,16.7581378328714,10.6150989269119,1027.71831894902,38.9864615243204,TEOS10_SP_to_SA_rho
1873,2025-03-20 00:00:00,3,20,0,1,2013,16.8175411224365,37.7544288635254,Copernicus,Copernicus,2026-03-19 21:00:00,37.9324571760864,37.9327373432013,16.7317320258122,10.6150989269119,1027.7230140145,38.9843471521753,TEOS10_SP_to_SA_rho
1874,2025-03-20 01:00:00,3,20,1,2,2013,16.8090476989746,37.7576560974121,Copernicus,Copernicus,2026-03-19 22:00:00,37.935699627764,37.9359798188275,16.7231737573957,10.6150989269119,1027.72754021731,38.9878512249369,TEOS10_SP_to_SA_rho
1875,2025-03-20 02:00:00,3,20,2,3,2013,16.8020343780518,37.7609825134277,Copernicus,Copernicus,2026-03-19 23:00:00,37.9390417292568,37.9393219450048,16.7160886041757,10.6150989269119,1027.73178555688,38.9914470853572,TEOS10_SP_to_SA_rho
1876,2025-03-20 03:00:00,3,20,3,4,2013,16.8081703186035,37.7774047851562,Copernicus,Copernicus,2026-03-20 00:00:00,37.9555414390346,37.9558217766486,16.7217510462607,10.6150989269119,1027.74292467739,39.0088272812666,TEOS10_SP_to_SA_rho
1877,2025-03-20 04:00:00,3,20,4,5,2013,16.8028125762939,37.7797164916992,Copernicus,Copernicus,2026-03-20 01:00:00,37.9578640462646,37.9581444010333,16.7163449188624,10.6150989269119,1027.74599173638,39.0113307619125,TEOS10_SP_to_SA_rho
1878,2025-03-20 05:00:00,3,20,5,6,2013,16.7975330352783,37.7817153930664,Copernicus,Copernicus,2026-03-20 02:00:00,37.9598723733085,37.9601527429105,16.7110254726476,10.6150989269119,1027.74879941211,39.0135014070265,TEOS10_SP_to_SA_rho
1879,2025-03-20 06:00:00,3,20,6,7,2013,16.7928028106689,37.7836151123047,Copernicus,Copernicus,2026-03-20 03:00:00,37.9617810505371,37.9620614342365,16.7062565048354,10.6150989269119,1027.7513983756,39.0155617242571,TEOS10_SP_to_SA_rho
1880,2025-03-20 07:00:00,3,20,7,8,2013,16.7905673980713,37.7854995727539,Copernicus,Copernicus,2026-03-20 04:00:00,37.963674397025,37.9639547947086,16.7039754384322,10.6150989269119,1027.75338465401,39.0175830351136,TEOS10_SP_to_SA_rho
1881,2025-03-20 08:00:00,3,20,8,9,2013,16.794454574585,37.7876396179199,Copernicus,Copernicus,2026-03-20 05:00:00,37.9658245334211,37.9661049469855,16.7077918112936,10.6150989269119,1027.75409271699,39.0198197437871,TEOS10_SP_to_SA_rho
1882,2025-03-20 09:00:00,3,20,9,10,2013,16.8015727996826,37.7900352478027,Copernicus,Copernicus,2026-03-20 06:00:00,37.9682314597255,37.9685118910673,16.7148225817216,10.6150989269119,1027.75421857252,39.0222982689653,TEOS10_SP_to_SA_rho
1883,2025-03-20 10:00:00,3,20,10,11,2013,16.8112087249756,37.7928047180176,Copernicus,Copernicus,2026-03-20 07:00:00,37.9710139891793,37.9712944410728,16.7243532037252,10.6150989269119,1027.75402435962,39.0251506719566,TEOS10_SP_to_SA_rho
1884,2025-03-20 11:00:00,3,20,11,12,2013,16.8224258422852,37.7961006164551,Copernicus,Copernicus,2026-03-20 08:00:00,37.9743254291905,37.974605905542,16.7354456747419,10.6150989269119,1027.7538524401,39.0285475143153,TEOS10_SP_to_SA_rho
1885,2025-03-20 12:00:00,3,20,12,13,2013,16.8332118988037,37.7989463806152,Copernicus,Copernicus,2026-03-20 09:00:00,37.9771846123483,37.9774651098176,16.7461207925145,10.6150989269119,1027.753437453,39.0314703123666,TEOS10_SP_to_SA_rho
1886,2025-03-20 13:00:00,3,20,13,14,2013,16.8434791564941,37.8015975952148,Copernicus,Copernicus,2026-03-20 10:00:00,37.979848328561,37.9801288457044,16.7562839967067,10.6150989269119,1027.75299707858,39.0341912506031,TEOS10_SP_to_SA_rho
1887,2025-03-20 14:00:00,3,20,14,15,2013,16.8524723052979,37.8039283752441,Copernicus,Copernicus,2026-03-20 11:00:00,37.982190099217,37.9824706336566,16.7651857246533,10.6150989269119,1027.75261710024,39.0365835976736,TEOS10_SP_to_SA_rho
1888,2025-03-20 15:00:00,3,20,15,16,2013,16.8597850799561,37.8058433532715,Copernicus,Copernicus,2026-03-20 12:00:00,37.9841141071865,37.9843946558367,16.7724235836219,10.6150989269119,1027.75232268591,39.0385498333542,TEOS10_SP_to_SA_rho
1889,2025-03-20 16:00:00,3,20,16,17,2013,16.8654365539551,37.8073501586914,Copernicus,Copernicus,2026-03-20 13:00:00,37.9856280178397,37.9859085776716,16.7780163957066,10.6150989269119,1027.75211544405,39.0400978977661,TEOS10_SP_to_SA_rho
1890,2025-03-20 17:00:00,3,20,17,18,2013,16.869421005249,37.8084716796875,Copernicus,Copernicus,2026-03-20 14:00:00,37.9867548272879,37.9870353954424,16.7819578323643,10.6150989269119,1027.75201461056,39.0412521567486,TEOS10_SP_to_SA_rho
1891,2025-03-20 18:00:00,3,20,18,19,2013,16.8719959259033,37.8093490600586,Copernicus,Copernicus,2026-03-20 15:00:00,37.9876363448835,37.9879169195488,16.7845007038633,10.6150989269119,1027.75206659986,39.0421601198901,TEOS10_SP_to_SA_rho
1892,2025-03-20 19:00:00,3,20,19,20,2013,16.8738994598389,37.8100929260254,Copernicus,Copernicus,2026-03-20 16:00:00,37.9883837184971,37.9886642986825,16.786377891235,10.6150989269119,1027.75217816668,39.0429324786137,TEOS10_SP_to_SA_rho
1893,2025-03-20 20:00:00,3,20,20,21,2013,16.8758106231689,37.8107719421387,Copernicus,Copernicus,2026-03-20 17:00:00,37.9890659364624,37.9893465216866,16.7882644873414,10.6150989269119,1027.75223803567,39.0436359091758,TEOS10_SP_to_SA_rho
1894,2025-03-20 21:00:00,3,20,21,22,2013,16.8778457641602,37.8112869262695,Copernicus,Copernicus,2026-03-20 18:00:00,37.9895833489641,37.9898639380099,16.7902792565058,10.6150989269119,1027.75214190085,39.0441640328117,TEOS10_SP_to_SA_rho
1895,2025-03-20 22:00:00,3,20,22,23,2013,16.8800449371338,37.8116722106934,Copernicus,Copernicus,2026-03-20 19:00:00,37.9899704501692,37.990251042074,16.7924611796415,10.6150989269119,1027.75190645152,39.0445529350633,TEOS10_SP_to_SA_rho
1896,2025-03-20 23:00:00,3,20,23,24,2013,16.8823757171631,37.8118743896484,Copernicus,Copernicus,2026-03-20 20:00:00,37.9901735824847,37.9904541758898,16.794779415955,10.6150989269119,1027.75149848959,39.044746207571,TEOS10_SP_to_SA_rho
1897,2025-03-21 00:00:00,3,21,0,1,2013,16.8847885131836,37.8117866516113,Copernicus,Copernicus,2026-03-20 21:00:00,37.9900854307251,37.9903660234792,16.797187497271,10.6150989269119,1027.75084794345,39.0446308943127,TEOS10_SP_to_SA_rho
1898,2025-03-21 01:00:00,3,21,1,2,2013,16.8871955871582,37.8112106323242,Copernicus,Copernicus,2026-03-20 22:00:00,37.9895066952602,37.9897872837398,16.7996034724032,10.6150989269119,1027.74982363862,39.0439971809322,TEOS10_SP_to_SA_rho
1899,2025-03-21 02:00:00,3,21,2,3,2013,16.8892459869385,37.8091659545898,Copernicus,Copernicus,2026-03-20 23:00:00,37.987452375994,37.9877329493005,16.8017047367469,10.6150989269119,1027.74775731032,39.041807343947,TEOS10_SP_to_SA_rho
1900,2025-03-21 03:00:00,3,21,3,4,2013,16.887788772583,37.8018226623535,Copernicus,Copernicus,2026-03-21 00:00:00,37.9800744569877,37.9803549758012,16.8004563307568,10.6150989269119,1027.74246855503,39.0340237794263,TEOS10_SP_to_SA_rho
1901,2025-03-21 04:00:00,3,21,4,5,2013,16.8798198699951,37.7890281677246,Copernicus,Copernicus,2026-03-21 01:00:00,37.9672196308332,37.9675000547017,16.79286711805,10.6150989269119,1027.73456576563,39.0205121819255,TEOS10_SP_to_SA_rho
1902,2025-03-21 05:00:00,3,21,5,6,2013,16.8709907531738,37.7760391235352,Copernicus,Copernicus,2026-03-21 02:00:00,37.9541693377337,37.9544496652134,16.7844253553493,10.6150989269119,1027.72672043374,39.0068020802974,TEOS10_SP_to_SA_rho
1903,2025-03-21 06:00:00,3,21,6,7,2013,16.8593559265137,37.7601318359375,Copernicus,Copernicus,2026-03-21 03:00:00,37.9381870404576,37.9384672498929,16.7732668977245,10.6150989269119,1027.71730955076,38.9900194905397,TEOS10_SP_to_SA_rho
1904,2025-03-21 07:00:00,3,21,7,8,2013,16.8423156738281,37.7400665283203,Copernicus,Copernicus,2026-03-21 04:00:00,37.9180271163156,37.9183071768508,16.7568336777728,10.6150989269119,1027.70600655781,38.9688720441535,TEOS10_SP_to_SA_rho
1905,2025-03-21 08:00:00,3,21,8,9,2013,16.8206920623779,37.7169456481934,Copernicus,Copernicus,2026-03-21 05:00:00,37.8947972113299,37.8950771002902,16.7359141609925,10.6150989269119,1027.69345708133,38.9445227915606,TEOS10_SP_to_SA_rho
1906,2025-03-21 09:00:00,3,21,9,10,2013,16.8024978637695,37.6964874267578,Copernicus,Copernicus,2026-03-21 06:00:00,37.8742425206124,37.874522257757,16.7183392767543,10.6150989269119,1027.68212200487,38.9229694037725,TEOS10_SP_to_SA_rho
1907,2025-03-21 10:00:00,3,21,10,11,2013,16.7947177886963,37.6805839538574,Copernicus,Copernicus,2026-03-21 07:00:00,37.8582640560216,37.85854367515,16.7110220655834,10.6150989269119,1027.67177631934,38.9061568275048,TEOS10_SP_to_SA_rho
1908,2025-03-21 11:00:00,3,21,11,12,2013,16.7955093383789,37.6674652099609,Copernicus,Copernicus,2026-03-21 08:00:00,37.8450834516253,37.8453629734024,16.7121749911332,10.6150989269119,1027.6615066686,38.8922227336667,TEOS10_SP_to_SA_rho
1909,2025-03-21 12:00:00,3,21,12,13,2013,16.8012161254883,37.6543807983398,Copernicus,Copernicus,2026-03-21 09:00:00,37.8319373413958,37.8322167660765,16.7182285302987,10.6150989269119,1027.65008048289,38.8782806045045,TEOS10_SP_to_SA_rho
1910,2025-03-21 13:00:00,3,21,13,14,2013,16.8115177154541,37.6422386169434,Copernicus,Copernicus,2026-03-21 10:00:00,37.8197379044102,37.8200172389865,16.7288382130317,10.6150989269119,1027.63827200416,38.8652971626398,TEOS10_SP_to_SA_rho
1911,2025-03-21 14:00:00,3,21,14,15,2013,16.8257331848145,37.6330528259277,Copernicus,Copernicus,2026-03-21 11:00:00,37.8105087984532,37.8107880648638,16.743269297987,10.6150989269119,1027.62779157977,38.8554166369865,TEOS10_SP_to_SA_rho
1912,2025-03-21 15:00:00,3,21,15,16,2013,16.842529296875,37.6272125244141,Copernicus,Copernicus,2026-03-21 12:00:00,37.8046409574149,37.804920180486,16.7601814121405,10.6150989269119,1027.61925793701,38.8490640222389,TEOS10_SP_to_SA_rho
1913,2025-03-21 16:00:00,3,21,16,17,2013,16.860502243042,37.6230926513672,Copernicus,Copernicus,2026-03-21 13:00:00,37.800501657401,37.8007808498993,16.7782196247414,10.6150989269119,1027.61175994406,38.8445269364249,TEOS10_SP_to_SA_rho
1914,2025-03-21 17:00:00,3,21,17,18,2013,16.8795146942139,37.6215591430664,Copernicus,Copernicus,2026-03-21 14:00:00,37.7989609179513,37.7992400990699,16.7972228086408,10.6150989269119,1027.60599520962,38.842725740172,TEOS10_SP_to_SA_rho
1915,2025-03-21 18:00:00,3,21,18,19,2013,16.8991069793701,37.6234512329102,Copernicus,Copernicus,2026-03-21 15:00:00,37.8008619298096,37.8011411249689,16.8167090118938,10.6150989269119,1027.60271860686,38.8445553864597,TEOS10_SP_to_SA_rho
1916,2025-03-21 19:00:00,3,21,19,20,2013,16.9194374084473,37.6292114257812,Copernicus,Copernicus,2026-03-21 16:00:00,37.8066492844587,37.8069285223632,16.8368235266158,10.6150989269119,1027.60223111406,38.8504841011502,TEOS10_SP_to_SA_rho
1917,2025-03-21 20:00:00,3,21,20,21,2013,16.9401092529297,37.6376304626465,Copernicus,Copernicus,2026-03-21 17:00:00,37.8151080206909,37.8153873210711,16.857204129895,10.6150989269119,1027.60369914093,38.8592318955799,TEOS10_SP_to_SA_rho
1918,2025-03-21 21:00:00,3,21,21,22,2013,16.961238861084,37.6479034423828,Copernicus,Copernicus,2026-03-21 18:00:00,37.8254294419294,37.8257088185431,16.8779891029268,10.6150989269119,1027.60647589126,38.869943337112,TEOS10_SP_to_SA_rho
1919,2025-03-21 22:00:00,3,21,22,23,2013,16.9825897216797,37.6589279174805,Copernicus,Copernicus,2026-03-21 19:00:00,37.8365059021519,37.8367853605758,16.8989732339027,10.6150989269119,1027.60977155879,38.8814503609004,TEOS10_SP_to_SA_rho
1920,2025-03-21 23:00:00,3,21,23,24,2013,17.0028553009033,37.6690864562988,Copernicus,Copernicus,2026-03-21 20:00:00,37.8467123428345,37.8469918766425,16.9188987863818,10.6150989269119,1027.6126606673,38.8920480206103,TEOS10_SP_to_SA_rho
1921,2025-03-22 00:00:00,3,22,0,1,2013,17.0202350616455,37.6770439147949,Copernicus,Copernicus,2026-03-21 21:00:00,37.8547073241577,37.8549869170163,16.9360077017403,10.6150989269119,1027.6145555785,38.9003355571598,TEOS10_SP_to_SA_rho
1922,2025-03-22 01:00:00,3,22,1,2,2013,17.0330276489258,37.681095123291,Copernicus,Copernicus,2026-03-21 22:00:00,37.8587776358381,37.8590572587598,16.9486513342946,10.6150989269119,1027.61456156571,38.9045185262515,TEOS10_SP_to_SA_rho
1923,2025-03-22 02:00:00,3,22,2,3,2013,17.0401706695557,37.6799278259277,Copernicus,Copernicus,2026-03-21 23:00:00,37.8576048341675,37.8578844484269,16.9558072481439,10.6150989269119,1027.61193082762,38.903213735097,TEOS10_SP_to_SA_rho
1924,2025-03-22 03:00:00,3,22,3,4,2013,17.04128074646,37.671760559082,Copernicus,Copernicus,2026-03-22 00:00:00,37.8493990551583,37.8496786088103,16.9571431459566,10.6150989269119,1027.60538972162,38.8945337376447,TEOS10_SP_to_SA_rho
1925,2025-03-22 04:00:00,3,22,4,5,2013,17.040958404541,37.663459777832,Copernicus,Copernicus,2026-03-22 01:00:00,37.8410591321673,37.841338624221,16.9570543242336,10.6150989269119,1027.59909395676,38.8857252843603,TEOS10_SP_to_SA_rho
1926,2025-03-22 05:00:00,3,22,5,6,2013,17.0447483062744,37.6635475158691,Copernicus,Copernicus,2026-03-22 02:00:00,37.8411472839268,37.8414267766317,16.9608313386149,10.6150989269119,1027.59824101523,38.8857835931734,TEOS10_SP_to_SA_rho
1927,2025-03-22 06:00:00,3,22,6,7,2013,17.0493640899658,37.6669807434082,Copernicus,Copernicus,2026-03-22 03:00:00,37.8445967006051,37.8448762187872,16.9653381728262,10.6150989269119,1027.59975625065,38.8893855777616,TEOS10_SP_to_SA_rho
1928,2025-03-22 07:00:00,3,22,7,8,2013,17.0550727844238,37.6737060546875,Copernicus,Copernicus,2026-03-22 04:00:00,37.8513537246094,37.8516332926984,16.9708425448965,10.6150989269119,1027.60353359722,38.8964721240033,TEOS10_SP_to_SA_rho
